,molecule_chembl_id,y_test_idx0,y_test0,y_pred_xgb0,y_pred_xgb1,y_pred_xgb2,y_pred_xgb3,y_pred_xgb4,y_pred_xgb_ave,y_pred_xgb_std
825,CHEMBL3235118,825,7.92,7.058965,7.311616,7.1728096,7.442211,7.040425,7.324337787628174,0.30079323347483256
826,CHEMBL487107,826,8.55,8.563427,8.404349,8.4193,8.547311,8.342534,8.471153545379638,0.0858541754241469
827,CHEMBL4544187,827,5.91,6.7561073,7.0067225,6.8621874,7.0190344,6.8952885,6.741556669871012,0.38235895567870154
828,CHEMBL1836144,828,6.42,6.3109813,6.3755565,6.340577,6.2426205,6.2329907,6.3204543463389085,0.0672659413034422
829,CHEMBL3220922,829,6.38,6.651198,5.8707128,6.129299,5.852084,6.304777,6.198011856079101,0.2832573083957904
830,CHEMBL2417781,830,7.8,7.887585,8.044511,7.953519,7.780663,7.693463,7.8599567890167235,0.11631848476627037
831,CHEMBL481955,831,5.9,6.850732,6.803502,6.6995106,6.899208,6.6812596,6.639035367965698,0.3394033856440265
832,CHEMBL4064767,832,6.95,6.379385,6.555594,6.7399783,6.813076,7.072606,6.751773230234782,0.23212210412010062
833,CHEMBL4085971,833,8.47,8.3763,8.447197,8.333303,8.69091,8.533409,8.475186621348064,0.11593556377277284
834,CHEMBL3944941,834,8.54,8.146051,7.9809566,8.1454315,8.093136,8.058049,8.160604085922241,0.17875772791715863
835,CHEMBL3110281,835,6.45,5.9857893,6.023421,5.914352,5.9279275,6.0107193,6.0520348072052,0.1824142223430907
836,CHEMBL4214502,836,6.07,6.7984047,6.9558616,6.9856668,6.8952045,6.9427257,6.774643869400024,0.32073988290016325
837,CHEMBL3640664,837,8.3,8.014456,8.113431,8.10557,8.109278,8.1698885,8.135437138875325,0.0865688150696316
838,CHEMBL4283513,838,8.21,8.112253,8.119345,8.063662,8.194292,8.224778,8.154054953257242,0.05898276443160578
839,CHEMBL2047682,839,4.69,5.3197656,5.269941,5.2758965,5.5070133,5.4244785,5.2478491369883224,0.26331424538418413
840,CHEMBL475391,840,6.6,6.0997057,6.256825,6.413038,6.217364,6.206897,6.298971509933472,0.16342685862372977
841,CHEMBL3693777,841,8.7,8.021964,8.108312,8.100745,7.944784,8.049073,8.154146385192872,0.2500845694310043
842,CHEMBL3692673,842,5.02,5.393899,5.429432,5.358391,5.452474,5.4089894,5.343864205678304,0.14773950246420106
843,CHEMBL462203,843,6.39,6.2772574,5.933671,6.160622,6.3541656,5.9766316,6.182057959238688,0.17620036326625435
844,CHEMBL1914708,844,6.56,7.5244555,7.820231,7.912853,7.8787646,7.8104844,7.584464718500773,0.47508785640067475
845,CHEMBL494331,845,7.0,6.3454704,6.270879,6.292384,6.24043,6.0548425,6.367334286371867,0.29704684872256126
846,CHEMBL598797,846,8.29,8.299762,8.038205,8.251156,8.072324,8.36328,8.21912114461263,0.1208407115732363
847,CHEMBL4100615,847,8.75,7.633139,7.3242106,7.4982677,7.3710656,7.3243694,7.650175412495931,0.5038659168030157
848,CHEMBL3656015,848,8.52,8.316488,8.305639,8.104056,8.160924,8.311945,8.286508801778156,0.13259608339621012
849,CHEMBL3963714,849,6.22,6.3369017,6.331302,6.3201814,6.530446,6.3935046,6.355389312108358,0.09362112278525282
850,CHEMBL3979648,850,6.77,5.6018124,5.6288924,5.577292,5.988585,5.6735663,5.873358014424642,0.4239332479604357
851,CHEMBL4060342,851,5.27,5.633065,5.639383,5.6695347,5.5301456,5.534858,5.546164436340331,0.13423416308654298
852,CHEMBL1934898,852,5.89,5.029901,5.1979065,5.1752844,4.9611826,5.097248,5.225253763198853,0.30806225027672424
853,CHEMBL4633299,853,8.3,7.7704883,7.5122075,7.775031,7.600096,7.5992365,7.759509929021199,0.25972733749007987
854,CHEMBL497331,854,6.34,6.2649627,6.1308556,6.1513314,6.2895956,6.2271233,6.233978087107341,0.07394334966065223
855,CHEMBL4448903,855,5.16,6.1981053,6.738545,6.065611,6.242398,6.3883653,6.132170702616373,0.48293699423115843
856,CHEMBL3688144,856,5.51,5.294097,5.556789,5.488383,5.3170743,5.435488,5.433638534545898,0.09751625906376664
857,CHEMBL3655969,857,7.48,8.101018,7.993067,8.142902,8.30811,8.245319,8.04506945292155,0.2720293369228938
858,CHEMBL4442442,858,7.72,8.082747,8.089847,8.335735,8.289234,8.13336,8.108487243652343,0.1986882543869966
859,CHEMBL3692629,859,5.16,5.5054817,5.490628,5.4401207,5.5652995,5.367534,5.421510642369587,0.1317517666697059
860,CHEMBL1094792,860,7.4,7.161951,7.1501684,7.075513,7.1625867,7.0446014,7.165803416570028,0.11398828866285123
861,CHEMBL3953198,861,6.67,6.685739,6.454818,6.4295936,6.587757,6.567626,6.565922247568767,0.09712330747462462
862,CHEMBL4460447,862,8.22,8.185953,8.143697,8.046587,8.312251,8.119756,8.171373958587646,0.08309198140187184
863,CHEMBL3883830,863,7.21,7.209292,7.1545696,7.1640706,7.0339546,7.1805716,7.158743057250977,0.05954956040850554
864,CHEMBL3800287,864,5.44,6.324478,6.5411444,6.1354294,6.576919,6.447989,6.244326661427816,0.38846301162347924
865,CHEMBL3797516,865,5.54,6.0449286,6.0063496,6.0084662,6.0346174,6.04732,5.9469469451904295,0.1827021013880782
866,CHEMBL4210396,866,6.66,7.0241723,6.9294553,6.8277817,7.281715,7.281866,7.0008317089080805,0.22716647184707198
867,CHEMBL4581909,867,6.43,7.4520426,7.4571323,7.566515,7.435596,7.490151,7.30523946762085,0.39372509075637185
868,CHEMBL3894825,868,8.7,7.14003,7.0412946,7.069282,7.102968,7.0607944,7.352394851048788,0.60350631598294
869,CHEMBL4204952,869,6.09,6.540304,6.610204,6.579188,6.3865147,6.4188623,6.43751221338908,0.17520179612030218
870,CHEMBL1791401,870,6.64,6.1617393,5.8968287,6.0588393,6.3216515,5.185644,6.044117155075074,0.44811144102710193
871,CHEMBL446512,871,7.14,7.6934743,7.6945,7.725629,7.6424046,7.5455484,7.57359268506368,0.2023319621717743
872,CHEMBL2046619,872,4.87,5.724623,6.058558,5.8334484,5.8008795,5.8566937,5.690700470606487,0.3808082023323666
873,CHEMBL3909006,873,8.08,7.7580576,7.865527,7.813853,7.9020705,7.832469,7.875329507191975,0.10171061201028558
874,CHEMBL2401849,874,6.66,7.2220674,7.291915,7.0973287,7.1983366,7.3740253,7.140612150828043,0.2310132808649408
875,CHEMBL2442801,875,8.25,7.847942,7.777165,7.7560782,7.625011,7.7520266,7.834703763326009,0.19703869749992975
876,CHEMBL3909854,876,7.85,7.843998,7.7504544,7.8326535,8.093332,7.806184,7.862770334879557,0.10831914203373584
877,CHEMBL2386912,877,7.09,6.7250624,6.4060564,6.6695695,6.6718473,6.8170896,6.729937527974447,0.20378991586842596
878,CHEMBL3692626,878,5.4,5.3112335,5.4023824,5.3612003,5.3364964,5.406081,5.369565629959106,0.036292255021494566
879,CHEMBL573899,879,6.24,6.267764,6.0263147,6.170539,6.1028314,6.180073,6.164586979548137,0.08117968260732344
880,CHEMBL3339017,880,8.05,8.34189,8.178436,8.297882,8.28158,8.278071,8.237976678212483,0.09727609339497276
881,CHEMBL3098606,881,8.4,7.9945154,8.507348,8.388281,8.577094,8.532324,8.399927043914795,0.19362789401523128
882,CHEMBL109654,882,7.17,6.656579,6.5490427,6.2029157,6.603247,6.467567,6.608225253423055,0.2902633635643352
883,CHEMBL2386907,883,7.38,7.330805,7.3691297,7.3959255,7.408251,7.3455253,7.371606012980142,0.026943809749335558
884,CHEMBL4551987,884,8.05,7.251602,7.0867443,7.1776447,7.205722,7.0305862,7.300383218129475,0.3432109195828963
885,CHEMBL4243347,885,9.7,8.947353,8.698273,8.827963,8.877171,8.771631,8.970398457845052,0.335506993012972
886,CHEMBL3110015,886,5.72,6.564032,5.9244146,5.634019,6.27265,5.873879,5.998165721893311,0.3231129121326473
887,CHEMBL455455,887,6.43,6.8905745,6.784819,6.724566,6.8158298,6.777596,6.737230885823568,0.14613762470306454
888,CHEMBL3356935,888,7.08,7.2590203,6.8961806,7.1286626,7.179606,6.8272896,7.061793181101481,0.15275299224401756
889,CHEMBL3693757,889,7.18,7.410102,7.5278845,7.483069,7.475625,7.4180784,7.415793129603068,0.11277291095165053
890,CHEMBL3948298,890,7.04,6.244447,6.3137236,6.27446,6.289736,6.3233643,6.414288447697957,0.28101212695005434
891,CHEMBL466459,891,5.77,7.589194,7.3793845,7.6285806,7.4608746,7.585716,7.235624872843424,0.6609903355016651
892,CHEMBL4580307,892,5.77,5.163137,5.3400507,5.155489,5.2237716,5.3925924,5.3408401044209795,0.2107508937447297
893,CHEMBL4563800,893,5.49,5.843806,5.7746773,5.7645097,5.962025,5.846308,5.78022102355957,0.14489600272115333
894,CHEMBL3692665,894,5.12,5.2097855,5.159991,5.1576552,5.2372174,5.0961237,5.163462101618449,0.04839918471995725
895,CHEMBL3601779,895,6.54,6.6861415,6.862602,6.7669644,6.5617614,6.597279,6.669124768575032,0.11594366896262721
896,CHEMBL4299409,896,5.27,6.606822,5.8564916,6.5848317,6.457262,6.439458,6.202477537790934,0.4864813552982211
897,CHEMBL3688148,897,5.26,5.4068856,5.436653,5.3912997,5.6010547,5.44742,5.423885545730591,0.10026223184476858
898,CHEMBL3655978,898,8.14,8.463808,8.3673725,8.328745,8.317324,8.2974415,8.319115104675292,0.0965338776541049
899,CHEMBL3692685,899,5.62,5.2298574,5.285736,5.329224,5.405716,5.3352118,5.3676242224375414,0.12473638954552396
900,CHEMBL3982024,900,6.9,6.722082,6.882063,6.8914804,6.696746,6.815479,6.817975028355916,0.08178894076707818
901,CHEMBL3693717,901,8.52,7.6265287,7.793706,7.699024,7.855106,7.9036226,7.8996645641326895,0.29237651520040314
902,CHEMBL3692675,902,5.27,5.4931808,5.340124,5.46764,5.321467,5.410778,5.383864962259928,0.08006716483949491
903,CHEMBL3907295,903,7.9,8.086923,8.181017,8.59211,8.5854645,8.580167,8.320946756998698,0.27756014676255775
904,CHEMBL4475378,904,7.77,8.023412,7.927227,8.087406,7.8853917,7.7506657,7.907350384394327,0.12259881454444452
905,CHEMBL3655962,905,8.4,8.357678,8.2763815,8.3615055,8.431072,8.174353,8.33349838256836,0.0855393666053958
906,CHEMBL2047698,906,5.57,5.9370074,5.7967925,5.8427486,5.8584313,5.8501887,5.809194774627685,0.11469861701619055
907,CHEMBL4537684,907,7.29,7.1948023,7.136952,7.2625713,7.4299774,7.322171,7.272745695114136,0.0931674553303503
908,CHEMBL4299417,908,8.14,7.356058,7.5065975,7.4056687,7.401419,7.360325,7.528344732920329,0.27798919713216463
909,CHEMBL3655998,909,8.52,8.155027,8.166084,8.309404,8.181778,8.340157,8.278741760253906,0.12930354599722743
910,CHEMBL3735456,910,6.71,6.463122,6.3398275,6.4556484,6.2564697,6.3562803,6.430224650700887,0.1436622296784101
911,CHEMBL96051,911,9.6,7.6452694,7.972793,7.7728257,7.4951386,7.7481093,8.039022699991863,0.7126686277388472
912,CHEMBL2023530,912,7.72,7.233809,7.3500586,7.536825,7.518292,7.5652614,7.487374340693155,0.1563827460577841
913,CHEMBL4299419,913,7.39,8.132851,7.846302,7.996549,7.947904,7.7636824,7.846214714050293,0.23453670262081602
914,CHEMBL3655982,914,8.4,8.137308,8.32829,7.947402,8.190005,8.33677,8.223295911153157,0.15261284750023357
915,CHEMBL4468198,915,6.48,6.8075733,6.647894,6.713935,6.9385195,6.6942782,6.713699973424276,0.14064102621370256
916,CHEMBL4299384,916,7.48,7.7672095,7.9069786,7.967598,7.820472,7.9240303,7.8110480276743575,0.16231603428201355
917,CHEMBL461142,917,5.45,4.926208,5.189582,5.556673,5.509703,5.5060496,5.356369288762411,0.22644371951328876
918,CHEMBL3759191,918,5.24,5.81992,5.615445,5.6403766,5.6105857,5.6884036,5.602455177307129,0.17688260734315966
919,CHEMBL4082520,919,10.1,9.3888,9.486976,9.444107,9.409085,9.567683,9.566108481089275,0.24572467195959918
920,CHEMBL3885011,920,8.3,7.0373425,7.2893834,7.216247,7.2168384,7.2145357,7.379057852427164,0.41889444547445176
921,CHEMBL3884506,921,7.66,7.9234715,7.9296994,7.9750323,7.792696,7.74068,7.836929903030395,0.11379274575064793
922,CHEMBL487106,922,8.42,8.453733,8.582243,8.434564,8.36849,8.412219,8.445208218892416,0.06655060686269558
923,CHEMBL4294514,923,8.74,7.4349327,7.447584,7.4649286,7.3602495,7.3389444,7.631106573740642,0.49802052575615374
924,CHEMBL3601335,924,7.39,7.855643,7.755685,7.7309093,7.7495847,7.867429,7.724875075022379,0.15872370672440037
925,CHEMBL197774,925,6.15,6.8071856,6.7254705,6.80634,6.87812,6.8537784,6.703482453028361,0.2520738941907725
926,CHEMBL3357475,926,6.34,5.538026,5.7669325,5.699761,5.807114,6.216032,5.894644234975179,0.2859952968314556
927,CHEMBL4290831,927,10.0,8.347743,8.445062,8.811965,8.423696,8.328067,8.726088682810465,0.5919191083075434
928,CHEMBL3797314,928,5.52,6.382747,6.150623,6.336433,6.286036,6.424516,6.183392527898152,0.30903167307711116
929,CHEMBL4237803,929,7.64,7.4445624,7.5333276,7.697364,7.6466923,7.3795037,7.5569083118438725,0.11499505910812566
930,CHEMBL3797597,930,6.05,6.487552,6.261836,6.3842735,6.467498,6.4999323,6.358515310287475,0.16006171840386468
931,CHEMBL3891306,931,4.44,4.8701296,4.956658,4.9415245,4.885106,4.8057275,4.816524257659912,0.17546442247320282
932,CHEMBL574361,932,5.51,7.0236974,6.706899,6.809205,7.0979304,7.0158463,6.693929713567098,0.5463118351116414
933,CHEMBL4464975,933,7.46,7.306347,7.511782,7.62728,7.86016,7.5115714,7.546190096537273,0.16955259051972313
934,CHEMBL244199,934,6.74,6.52913,6.6499143,6.498613,6.529732,6.6487985,6.599364636739096,0.086322813945082
935,CHEMBL2417783,935,6.59,7.1123624,7.1417785,7.0432873,7.024105,7.2172065,7.02145661354065,0.2031820280884462
936,CHEMBL1096705,936,7.3,7.3767548,7.3583493,7.440946,7.303221,7.276056,7.34255453745524,0.05609531914240742
937,CHEMBL4580311,937,7.96,7.952002,7.975824,7.907547,8.024234,7.762879,7.930414272944133,0.08245857740014806
938,CHEMBL3655923,938,8.7,8.454875,8.46632,8.376706,8.372758,8.409194,8.463308842976888,0.11160258373501486
939,CHEMBL4526673,939,8.1,8.208995,7.8048086,8.07383,8.016359,8.029414,8.038901106516521,0.12198523967197318
940,CHEMBL4583074,940,8.52,8.113053,8.145619,8.13225,8.1080065,8.371349,8.231713059743244,0.15774248758485956
941,CHEMBL4637992,941,7.39,7.673857,7.698618,7.8298717,7.822261,7.7492723,7.693980000813802,0.14765389765764747
942,CHEMBL4073372,942,5.51,5.379958,5.49322,5.504762,5.4336863,5.349462,5.445181411107381,0.06272615077942396
943,CHEMBL3640689,943,8.22,8.336322,8.006006,8.245956,8.226918,8.106346,8.190258140563964,0.10618806249032178
944,CHEMBL1630107,944,6.64,5.8178234,5.5993195,5.5666327,5.5137534,5.6786327,5.802693627675374,0.38671139436661145
945,CHEMBL480005,945,5.84,6.3748555,6.381421,6.3912454,6.348205,6.454921,6.298441305160523,0.20755242595435483
946,CHEMBL3946072,946,5.33,5.0204945,4.752522,4.9563127,4.6768465,5.0370693,4.962207489013672,0.21201676213536516
947,CHEMBL4581057,947,8.22,8.533731,8.107456,8.393415,8.271957,8.305571,8.305355186462402,0.13383777824202775
948,CHEMBL4072356,948,5.63,5.3494973,5.3112125,5.354471,5.3294263,5.366166,5.390128911336262,0.10874078901599463
949,CHEMBL3357476,949,5.3,5.9867167,6.1040344,6.1001983,6.202779,6.4084034,6.017021942138672,0.34573916054739534
950,CHEMBL4299488,950,7.5,8.041588,7.726432,7.8241954,7.586627,7.815636,7.749079704284668,0.17539366861265832
951,CHEMBL4526274,951,7.85,7.2095575,6.9761343,7.274397,6.82512,7.219173,7.225730276107789,0.3202010959068544
952,CHEMBL3655940,952,8.05,7.8725467,8.060324,7.93382,8.133625,7.8232555,7.978928454717,0.11044856807080265
953,CHEMBL515452,953,6.22,6.525197,6.781722,6.645841,6.598349,6.801987,6.595516080856323,0.19399343322060575
954,CHEMBL4228987,954,8.3,7.989927,8.073836,7.7835345,8.047899,7.9739246,8.028186925252278,0.15308920007563787
955,CHEMBL3356916,955,9.0,8.081887,8.268537,8.616613,8.741695,8.230598,8.489888509114584,0.32206952889875984
956,CHEMBL4074800,956,9.64,8.080929,8.702741,8.8859,8.934805,8.752898,8.832878691355388,0.4570569602661587
957,CHEMBL475714,957,6.15,6.0416174,6.1737914,5.9741054,6.27684,6.2498264,6.1443634668986,0.10732728587955913
958,CHEMBL4080570,958,5.72,5.624079,5.783976,5.9037642,5.5503197,5.8450823,5.737870251337687,0.12219107171113083
959,CHEMBL4551751,959,7.47,7.670054,7.8053174,8.060604,7.7459955,7.830115,7.763680969874064,0.1777815600701666
960,CHEMBL1934896,960,4.62,4.9565372,4.833092,5.3253946,5.015102,5.0865135,4.972773253122965,0.21729157374684485
961,CHEMBL3942298,961,5.94,5.721995,5.5981603,5.7432337,5.4388075,5.6022763,5.674078772862752,0.15495388674587496
962,CHEMBL4439108,962,7.92,7.7463484,7.6732364,7.904274,7.919057,8.050213,7.868854748408,0.12420127423667103
963,CHEMBL592719,963,6.39,6.428677,6.5152116,6.493626,6.4358897,6.4750733,6.456412973403931,0.042409649631338996
964,CHEMBL3692678,964,5.43,5.181705,5.32123,5.2276444,5.3054776,5.213934,5.279998490015665,0.0832834036612764
965,CHEMBL3983635,965,7.44,7.522169,7.588771,7.7024536,7.6579213,7.671121,7.597072671254476,0.091871432047319
966,CHEMBL3356919,966,8.52,8.288659,8.386194,8.292433,8.313216,8.287388,8.347981694539387,0.08419778351438881
967,CHEMBL140000,967,6.12,7.790374,7.6861944,7.5511556,7.756285,7.677819,7.430304625829062,0.5907846680005898
968,CHEMBL4445138,968,8.05,7.787179,7.7896457,7.9155173,8.006755,7.8028417,7.891989755630493,0.10653544520697808
969,CHEMBL3681863,969,6.56,6.6012716,6.5330825,6.679199,6.475148,6.6282024,6.579483995437623,0.0660933653568649
970,CHEMBL3926754,970,6.44,6.255579,6.2473,6.2915063,6.3354125,6.171796,6.290265630086263,0.08321102304083375
971,CHEMBL4072925,971,5.27,5.4831085,5.4983525,5.557497,5.198163,5.4762053,5.413887742360433,0.13144945728849544
972,CHEMBL2425967,972,7.85,7.255938,7.2980957,7.321872,7.536151,6.7858415,7.341316397984823,0.32010609429739284
973,CHEMBL3655983,973,8.4,8.055812,7.999117,8.1584215,8.0674,8.10521,8.130993429819743,0.12965943609829544
974,CHEMBL3339010,974,7.62,7.5812945,7.7795095,7.6499977,7.5185666,7.6536736,7.633840341567994,0.07970214085677599
975,CHEMBL3950140,975,5.96,6.023781,5.747974,5.947701,5.853781,5.849045,5.897046957015991,0.09035973441308921
976,CHEMBL3287269,976,6.72,6.3067765,6.1865053,6.168582,6.2962313,6.2343526,6.318741277058919,0.1865538518729031
977,CHEMBL3693798,977,8.52,8.2771435,8.283813,8.37133,8.234661,8.244681,8.321938279469807,0.09892254994041429
978,CHEMBL4096623,978,7.8,7.7996984,7.6148143,7.6570444,7.710166,7.46483,7.6744254906972245,0.11584870198284786
979,CHEMBL3357478,979,5.88,5.8098307,5.712871,5.738774,5.9339685,5.6617823,5.789537728627522,0.09507163508706139
980,CHEMBL3688160,980,5.32,5.3709574,5.3348403,5.433563,5.3254275,5.390273,5.362510255177816,0.04049389113708398
981,CHEMBL2425956,981,6.16,6.6109567,7.2312207,6.6280613,6.877898,6.6094775,6.6862690703074135,0.3229061298080742
982,CHEMBL3655994,982,8.7,8.525628,8.3065195,8.447524,8.358282,8.396566,8.45575335820516,0.12902267800168293
983,CHEMBL4207836,983,7.48,7.64524,7.6132174,7.7274866,7.68846,7.415419,7.594970461527507,0.11151805244828088
984,CHEMBL4109326,984,5.9,6.8766146,7.1708193,7.003151,6.8776174,7.143422,6.828604046503703,0.4308327401415917
985,CHEMBL4299491,985,8.18,8.13114,7.6792994,7.6660423,7.648702,7.740253,7.840906092325846,0.22471750389451978
986,CHEMBL3352823,986,5.22,5.641018,5.51374,5.603122,5.6428013,5.598877,5.536593074798584,0.14789837536573086
987,CHEMBL3883560,987,6.74,7.010829,7.0556087,7.0187244,7.008339,7.040168,6.9789448165893555,0.10815364874899154
988,CHEMBL1630108,988,5.92,7.3247566,7.370054,7.526716,7.5414944,7.5992002,7.213703540166219,0.5865831166207796
989,CHEMBL569211,989,5.24,5.4658666,5.3834176,5.496829,5.401212,5.323644,5.385161596934001,0.08573200123713566
990,CHEMBL1822043,990,7.85,7.488614,7.5202966,7.4810715,7.531041,7.356296,7.537886555989584,0.15077682558710345
991,CHEMBL517997,991,6.87,6.4538407,6.609184,6.440602,6.7457485,6.6748276,6.632367073694866,0.15292192112597147
992,CHEMBL2046615,992,4.61,4.4902806,4.4825015,4.5667586,4.365331,4.586502,4.516895669301351,0.08252565119800938
993,CHEMBL4110772,993,7.85,6.814681,6.6585965,6.8581915,6.563618,6.491949,6.872839387257894,0.4555280821932598
994,CHEMBL2385955,994,6.12,5.8053756,5.7343965,5.590099,5.693152,5.4289155,5.728656390508017,0.21188517276644583
995,CHEMBL2425969,995,6.13,7.486314,7.5044546,7.605824,7.8512807,7.5473967,7.35421162923177,0.5607175379858985
996,CHEMBL3901200,996,4.71,5.661787,5.6808105,5.8510437,5.8786855,5.9529223,5.622541500727336,0.42123666459167897
997,CHEMBL3353053,997,7.48,7.189591,7.2227507,7.221799,7.2197866,7.2356524,7.261596597035727,0.09865672553706654
998,CHEMBL4445910,998,6.51,6.657149,6.4142647,6.7331066,6.766153,6.5834174,6.610681734085083,0.12300279641262296
999,CHEMBL2179244,999,7.6,7.246151,7.23221,7.1070557,7.230245,7.260778,7.279406642913819,0.15197713233156915
1000,CHEMBL4159366,1000,7.13,7.7146773,7.8434534,7.7200336,7.7333097,7.7564445,7.649653097788492,0.23635506600167705
1001,CHEMBL3929797,1001,5.85,6.5705156,6.5731463,6.639781,6.6583076,6.784369,6.512686586380005,0.3047739263917536
1002,CHEMBL1630110,1002,6.64,7.03089,6.727932,6.9525337,6.621855,6.846812,6.80333703994751,0.1534224931798446
1003,CHEMBL3923499,1003,8.7,8.743134,8.869175,8.810334,8.812264,8.791346,8.787708791097005,0.0539206772135395
1004,CHEMBL3640661,1004,7.62,7.8507295,7.809367,7.666672,7.688347,7.700993,7.72268479983012,0.08087075386472435
1005,CHEMBL521431,1005,7.3,7.6504335,7.4619026,7.3584266,7.8723216,7.7803636,7.570574649175008,0.21270759013855145
1006,CHEMBL3775269,1006,7.4,6.6948314,6.6516905,6.785134,6.6417394,6.7228847,6.816046619415283,0.26543216207669557
1007,CHEMBL430060,1007,6.91,6.1484647,5.937638,6.2802253,5.9479074,5.9105787,6.189135656356811,0.34848075726591493
1008,CHEMBL4547600,1008,7.3,7.4279194,7.30865,7.2587123,7.429047,7.293081,7.336234935124715,0.06703988306042363
1009,CHEMBL4093020,1009,8.13,7.270953,7.405141,7.1634803,7.4300485,7.494947,7.48242829322815,0.30948138920367274
1010,CHEMBL3692576,1010,5.34,5.2586865,5.281232,5.3442035,5.0125446,5.4969068,5.288928880691528,0.14507494192752052
1011,CHEMBL1095136,1011,7.0,7.014618,7.051086,7.1121755,7.1013546,6.995275,7.045751492182414,0.04680220538683699
1012,CHEMBL3339014,1012,7.94,7.810303,7.7610645,7.927135,8.112848,7.9299493,7.9135500494639075,0.11164274439814283
1013,CHEMBL2413319,1013,6.64,6.32483,6.2557592,6.2152057,6.2934766,6.3625994,6.348645153045655,0.1385201465748968
1014,CHEMBL3601334,1014,8.29,7.646482,7.8970556,7.8384976,7.761306,7.781291,7.869105345408122,0.2032090943114866
1015,CHEMBL4277089,1015,7.43,6.6640205,6.957972,6.8270817,6.7975855,7.0164614,6.948853521347046,0.24324066634776
1016,CHEMBL3589368,1016,5.09,5.9080667,5.269071,5.566555,5.624611,5.716441,5.529124155044556,0.27375827251215046
1017,CHEMBL3104855,1017,5.19,5.625696,5.5855465,5.75121,5.86089,5.414702,5.571340789794921,0.21958466158883777
1018,CHEMBL3925939,1018,8.23,7.4146295,6.9254675,7.2084713,7.3840775,7.1469436,7.384931561152141,0.4110772638592391
1019,CHEMBL521652,1019,7.05,6.8268147,6.498256,6.522576,6.5771933,6.3988686,6.64561808904012,0.22315134130815745
1020,CHEMBL4080164,1020,7.84,7.93818,7.8936396,7.1828213,7.4822826,8.215617,7.758756771087647,0.33512375588378923
1021,CHEMBL594544,1021,6.65,7.115724,7.534253,7.4835553,7.7123885,7.36247,7.309731864929199,0.34603064487671226
1022,CHEMBL3688159,1022,5.24,5.1901693,5.043141,5.077222,5.226346,5.132094,5.1514953358968105,0.07367159957453667
1023,CHEMBL4287851,1023,7.32,6.632679,6.737978,6.556581,6.65246,6.460285,6.726663878758749,0.27880725395387806
1024,CHEMBL4638377,1024,7.18,6.984852,6.9176345,7.0516825,6.930699,7.0233097,7.0146962292989095,0.08768764300283428
1025,CHEMBL4288791,1025,8.1,8.309454,8.441269,8.267263,8.375544,8.405595,8.3165207862854,0.11279587256800946
1026,CHEMBL2436596,1026,7.3,6.7902994,6.8786592,6.7188983,6.744059,6.8332624,6.877529748280843,0.19622668432157123
1027,CHEMBL4584312,1027,6.72,7.3939333,6.9352303,7.217832,7.3656425,7.278077,7.15178588549296,0.24427341601897948
1028,CHEMBL3693729,1028,7.92,8.160205,8.168836,8.151297,8.152802,8.085928,8.106511262257895,0.08767939716599805
1029,CHEMBL2046613,1029,5.06,5.057024,5.0904694,5.2817698,5.036763,4.981926,5.084658711751302,0.09407997798099658
1030,CHEMBL2442792,1030,6.39,6.478895,6.6155405,6.5767846,6.6102843,6.6074924,6.546499512990316,0.08419711864414395
1031,CHEMBL4568644,1031,6.51,6.9614267,6.6903744,6.732526,6.696358,6.803024,6.732284825642903,0.13538083880503615
1032,CHEMBL4213615,1032,6.59,7.159127,7.508355,7.360101,7.378978,7.200614,7.199529225031536,0.2962313196970902
1033,CHEMBL3921742,1033,6.27,6.698699,6.6350183,6.5402217,6.46162,6.690666,6.549370848337809,0.1502391324310539
1034,CHEMBL483477,1034,7.6,7.7384,7.8105106,7.7818875,7.7628684,7.685408,7.7298457781473795,0.06977757936273347
1035,CHEMBL1088736,1035,8.72,8.5981455,8.446298,8.438248,8.5292635,8.625273,8.55953784306844,0.10000909442856858
1036,CHEMBL3287251,1036,5.96,6.115502,6.1226945,6.1764207,6.1426363,6.145473,6.110454394022624,0.07003017427183424
1037,CHEMBL4065219,1037,8.38,7.756425,7.6181316,7.9289336,7.895239,7.9703135,7.924840431213379,0.2354304984840273
1038,CHEMBL3693793,1038,8.3,7.7143703,7.9051924,7.6856656,8.01856,7.62525,7.874839750925699,0.23315609087992065
1039,CHEMBL3415627,1039,7.68,6.926185,6.8183765,6.515142,7.0713916,7.0328135,7.0073181279500325,0.3516094395463162
1040,CHEMBL259434,1040,5.93,5.790644,5.710076,5.9373655,5.7815876,5.7841043,5.822296250661214,0.08321871204642715
1041,CHEMBL4461884,1041,8.04,7.9949393,7.6490016,7.987453,7.803298,7.6821585,7.859475062688191,0.15610588511579906
1042,CHEMBL4094410,1042,7.05,6.871333,7.1534057,6.9670987,6.809814,6.7005415,6.9253654956817625,0.15060722771930277
1043,CHEMBL566807,1043,5.97,5.600941,5.5126266,5.3939824,5.5449557,5.436174,5.576446647644043,0.18864363700484038
1044,CHEMBL4094315,1044,8.1,7.388162,7.332915,7.4335327,7.381644,7.4147415,7.508499161402384,0.26636029902183694
1045,CHEMBL4068828,1045,7.45,7.6815143,7.7013106,7.6855907,7.543786,7.6290193,7.615203491846721,0.09069127487688385
1046,CHEMBL2047669,1046,6.66,5.8166075,5.806199,5.882334,5.69642,5.799281,5.943473682403564,0.3250421179309839
