,molecule_chembl_id,y_test_idx0,y_test0,y_pred_knn0,y_pred_knn1,y_pred_knn2,y_pred_knn3,y_pred_knn4,y_pred_knn_ave,y_pred_knn_std
317,CHEMBL435160,317,1.74,1.7049830890642617,1.4871603845180874,1.3229693729332137,1.7049830890642617,1.5679230769230768,1.5880031687504834,0.14792285735475924
318,CHEMBL4083750,318,0.31,0.1941028446389497,0.328196684837023,0.30483473242392445,0.30483473242392445,0.30483473242392445,0.2911339544579577,0.04417341561179124
319,CHEMBL4453484,319,0.07,0.02438619560003458,0.001583949734998658,-0.04368631192763916,0.001583949734998658,-0.03899442538593483,0.0024788929594096523,0.03849652349793445
320,CHEMBL4278951,320,0.42,1.7767653908526695,2.1201789651147713,2.1201789651147713,2.1201789651147713,2.1201789651147713,1.779580208551959,0.6208188569104255
321,CHEMBL1098042,321,0.0,-0.0703187671475141,-0.0703187671475141,-0.0703187671475141,-0.0703187671475141,-0.0703187671475141,-0.05859897262292842,0.02620625723930342
322,CHEMBL2047694,322,-2.6,-2.8454297338531953,-2.766896962005235,-2.7349774886771403,-2.8454297338531953,-2.766896962005235,-2.7599384800656668,0.08258098892092494
323,CHEMBL2425956,323,1.85,0.9159107619461309,1.2254422936151743,1.2254422936151743,1.1911866568256846,1.2254422936151743,1.2722373832695564,0.2810447366106631
324,CHEMBL3329621,324,-2.31,-1.5040000000000004,-1.1700347133595386,-0.8510628413905763,-0.8510628413905763,-1.1700347133595386,-1.3093658515833717,0.49967669233355116
325,CHEMBL4251261,325,0.62,0.10151716281557077,0.03941831821948881,0.25468236201715727,0.3413828180170099,0.03835809231421448,0.23255979223057355,0.20600642125480373
326,CHEMBL3655974,326,0.98,1.647908256880734,1.647908256880734,1.647908256880734,1.647908256880734,1.647908256880734,1.5365902140672782,0.24891471085311878
327,CHEMBL3759106,327,0.1,0.46471781792739214,0.46471781792739214,0.46471781792739214,0.35572228949042634,0.3578086177523402,0.3679473935041571,0.1291908141450228
328,CHEMBL1934890,328,0.42,0.05968583856935719,-0.03342857142857142,-0.09144000000000002,-0.03342857142857142,-0.056900883636750776,0.04408130201257726,0.17423038155324516
329,CHEMBL3601774,329,0.09,0.2285367354966506,0.23443949975053863,0.23443949975053863,0.23443949975053863,0.23443949975053863,0.20938245574980083,0.053432947060924524
330,CHEMBL1097761,330,-0.22,-0.3666782006920415,-0.38121107266435983,-0.3666782006920415,-0.4340569395017793,-0.38121107266435983,-0.358305914369097,0.0658991991197327
331,CHEMBL3356925,331,0.25,0.25333333333333335,0.21500000000000002,0.25333333333333335,0.21500000000000002,0.62,0.30111111111111116,0.14358397551499733
332,CHEMBL3577694,332,0.27,0.3855473315741926,0.3855473315741926,0.3855473315741926,0.3855473315741926,0.3855473315741926,0.3662894429784938,0.04306194800310039
333,CHEMBL2442692,333,-0.25,0.30821545157780195,0.3383243243243244,0.30821545157780195,0.309499739447629,0.309499739447629,0.22062578439586442,0.21074575306384596
334,CHEMBL4555936,334,0.28,0.09791308660200446,0.09791308660200446,0.09791308660200444,0.09791308660200444,0.09791308660200446,0.1282609055016704,0.06785978602850588
335,CHEMBL3798892,335,0.64,0.610853983207045,0.6515266324938713,0.610853983207045,0.610853983207045,0.6515266324938713,0.6292692024348129,0.01881177512301378
336,CHEMBL2408695,336,-0.96,0.14,0.14,0.14,0.14,0.14,-0.043333333333333314,0.40994579587496144
337,CHEMBL1099048,337,-0.9,-0.41765328484203795,-0.6157496250799306,-0.5689448889818174,-0.7336039400843322,-0.7336039400843322,-0.6615926131787417,0.15132796655080424
338,CHEMBL4086409,338,0.53,1.4275720620842574,1.5258619817997976,1.4275720620842574,1.5650661667401857,1.4275720620842574,1.3172740557987925,0.356185167813905
339,CHEMBL4438404,339,0.18,0.03476375304960428,0.05160895936721618,0.03476375304960428,0.03476375304960428,0.03476375304960428,0.06177732859427221,0.05322738772141392
340,CHEMBL2442698,340,0.37,0.4339043451078462,0.429647657101344,0.4339043451078462,0.429647657101344,0.42964765710134406,0.42112527691995405,0.022943030893614248
341,CHEMBL2018441,341,3.25,3.5441026186927833,3.5441026186927833,3.5441026186927833,3.5441026186927833,3.675795381841447,3.5170343094354295,0.12873951348321694
342,CHEMBL2046618,342,0.35,0.29414062815960396,0.40315221867951134,0.3383042722188279,0.29414062815960396,0.6264463130897767,0.3843640100512207,0.11441134860946678
343,CHEMBL4537684,343,2.37,2.5395077886622768,2.5059123624047417,2.5059123624047417,2.8167735932114826,2.5059123624047417,2.5406697448479973,0.13477578537006357
344,CHEMBL3909006,344,2.11,2.2529942473838784,2.1472034595683938,2.1472034595683938,2.2019196955780083,2.1472034595683938,2.1677540536111777,0.04661132405412149
345,CHEMBL1668018,345,1.51,0.6324900619395397,0.5711977929140928,0.6324900619395397,0.6744594575089953,0.6744594575089953,0.7825161386351936,0.32717384569317015
346,CHEMBL3971436,346,3.48,3.0435050482948323,3.0875256282584504,3.0750187667560316,3.054773413897281,3.0435050482948323,3.1307213175835713,0.15702742810687415
347,CHEMBL3935992,347,2.41,2.3553613098381905,2.3553613098381905,2.3553613098381905,2.3553613098381905,2.1638215128486222,2.332544458700231,0.07804830568125994
348,CHEMBL2178342,348,1.2,0.9829872555482311,0.9829872555482311,1.31367988448295,1.7076973594198934,1.31367988448295,1.2501719399137095,0.2458619403292542
349,CHEMBL4081822,349,0.23,0.1658314013876771,0.1658314013876771,0.27443311991809116,0.1698795008912656,0.3262586441993473,0.22203901129734308,0.06152161841015884
350,CHEMBL2048750,350,-0.4,0.2591759331887602,0.2591759331887602,0.2591759331887602,0.4238327021087576,0.1580157656908351,0.1598960445609789,0.2622718577541843
351,CHEMBL3938052,351,2.27,1.8688054028027674,1.9844739249771268,1.8688054028027674,1.9806495882891126,2.0122705676419104,1.9975008144189477,0.13419676682973675
352,CHEMBL1836145,352,-3.0,-3.24322631413283,-3.24322631413283,-3.1795475372279496,-3.24322631413283,-3.24322631413283,-3.192075465626545,0.08899023419947649
353,CHEMBL3352994,353,-0.48,-0.9600140432276243,-0.9600140432276243,-0.579815945368353,-1.1715641807224977,-0.9600140432276243,-0.8519037092956205,0.24138160319581917
354,CHEMBL4530175,354,0.33,0.35651389450162835,0.35651389450162835,0.35651389450162835,0.23215037915705897,0.14139852786540483,0.2955150984212248,0.08177079019428572
355,CHEMBL3415451,355,1.36,1.811425157971064,1.9315956771963598,1.9033074452746097,1.8170518668694036,1.8853194440572456,1.784783265228114,0.19489367371974067
356,CHEMBL427135,356,0.73,0.48715923527406807,0.8375873858800422,0.3986312845328696,0.3032759366201919,0.48715923527406807,0.5406355129302066,0.18541103783410828
357,CHEMBL3262725,357,1.24,0.006154860517811378,0.006154860517811378,-0.11516774100210582,0.006154860517811382,0.006154860517811378,0.1915752835115233,0.4709579957003208
358,CHEMBL3770484,358,1.11,0.9053672004417448,1.0361273486430063,0.9053672004417448,1.1091712596200924,0.9053672004417448,0.9952333682647222,0.09314265477849121
359,CHEMBL4469098,359,2.91,2.862543769309989,2.862543769309989,2.862543769309989,2.7679852320675105,2.862543769309989,2.854693384884578,0.042472814016694505
360,CHEMBL4090841,360,0.6,0.3660002888503755,0.3660002888503755,0.3660002888503755,0.3660002888503755,0.3660002888503755,0.4050002407086463,0.08720654347431261
361,CHEMBL3797314,361,1.05,0.8549738800063322,0.8549738800063322,0.7727406242499647,0.8549738800063322,0.8549738800063322,0.873772690712549,0.08433773782464138
362,CHEMBL2179615,362,2.47,1.8382623551321318,1.882910868747649,1.882910868747649,1.882910868747649,1.7569849109336457,1.9523299787181208,0.23580020062174636
363,CHEMBL1091475,363,0.56,0.2661627906976744,0.2646802325581395,0.2661627906976744,0.2661627906976744,0.2661627906976744,0.3148885658914729,0.1096185024982829
364,CHEMBL4539071,364,0.04,0.3846045894466025,0.30550522068561925,0.32700551257014315,0.30353551540670853,0.3846045894466025,0.29087590459261264,0.11703879943705442
365,CHEMBL261492,365,-0.29,0.5447906050955413,0.5447906050955413,0.5447906050955413,0.5447906050955413,0.22960350584307182,0.35312765437087285,0.3097875997647544
366,CHEMBL4206537,366,2.85,2.4959929124557023,2.515346711746101,2.4959929124557023,2.4959929124557023,2.5617480394636982,2.5691789147628175,0.12772508152553297
367,CHEMBL4065026,367,-0.7,1.7453897989744886,1.3423938745250996,0.9174351262836293,1.3423938745250996,1.3423938745250996,0.9983344248055696,0.7962523638771387
368,CHEMBL3917405,368,2.03,2.0043988951084764,2.0475568520672374,2.0475568520672374,2.1173727940229288,2.0475568520672374,2.0490737075555194,0.0342328130869872
369,CHEMBL3215861,369,-0.94,-0.41571208930185116,-0.41571208930185116,-0.1999213330517929,-0.41571208930185116,-0.4423336858458651,-0.47156521446720184,0.22488320807526452
370,CHEMBL4176214,370,-0.26,0.04483430788693108,0.04483430788693108,0.10317188086744274,0.08135267013378462,-0.018953996300814603,-0.0007934715876208505,0.12195518347589246
371,CHEMBL493872,371,0.67,0.49395041218238706,0.6438927712988516,0.49395041218238706,0.5399159315553158,0.6346622952553442,0.5793953037457144,0.07255326143796065
372,CHEMBL3758311,372,0.61,0.5441880341880342,0.5302915451895044,0.5441880341880342,0.5441880341880342,0.5441880341880342,0.5528406136569403,0.026061224266865683
373,CHEMBL507716,373,-0.05,0.7427427917143751,0.7427427917143751,0.7427427917143751,0.7427427917143751,0.7427427917143751,0.6106189930953126,0.2954377951577167
374,CHEMBL1083439,374,0.35,0.19322154635708097,0.32863316651055813,0.16602379454981103,0.43199350476860693,0.32863316651055813,0.29975086311610255,0.09211667522226517
375,CHEMBL3769783,375,2.05,2.364556402064389,2.2333990589289714,2.364556402064389,2.2366381751510485,2.364556402064389,2.2689510733788647,0.11377520107378793
376,CHEMBL99,376,-0.7,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3666666666666667,0.14907119849998596
377,CHEMBL4076426,377,3.39,2.2099958978532372,2.2099958978532372,1.058708685045636,2.2099958978532372,2.2099958978532372,2.2147820460764307,0.67301987144618
378,CHEMBL514478,378,-0.22,-0.15290224406470762,-0.10070222897481981,-0.14429652732874368,-0.15290224406470762,-0.15290224406470762,-0.1539509147496144,0.0348673929009228
379,CHEMBL4110772,379,2.4,2.219339642612153,2.219339642612153,2.219339642612153,2.219339642612153,2.219339642612153,2.2494497021767943,0.06732813999310534
380,CHEMBL4448385,380,1.28,-0.2223498161013486,-0.1730417401399735,-0.1730417401399735,0.13359703749952903,-0.1730417401399735,0.11202033349637663,0.5354478826087447
381,CHEMBL3656015,381,0.72,0.7054341203607191,0.7054341203607191,1.0693911353503291,0.7054341203607191,0.9956824034334766,0.8168959833109938,0.15404461371218722
382,CHEMBL4067480,382,0.51,-0.013291044459115919,0.038683859738027834,0.038683859738027834,0.038683859738027834,0.038683859738027834,0.10857406574883255,0.18052352079454398
383,CHEMBL178456,383,2.19,1.8196952731911271,2.237002603983391,2.237002603983391,1.8196952731911271,2.237002603983391,2.090066393055405,0.19190212824766725
384,CHEMBL3798937,384,0.49,0.6260996053696678,0.6095279251061381,0.6692866701394836,0.6692866701394836,0.5512089198714277,0.6025682984377002,0.06430947135303113
385,CHEMBL2023526,385,0.37,0.17435809944150307,0.09293984233034118,0.17435809944150307,-0.061443918417935256,0.17435809944150307,0.15409503703948582,0.1278304393094583
386,CHEMBL3968415,386,0.32,0.07223415993960158,0.5101016551544376,0.2862704388770786,0.2862704388770786,0.2862704388770786,0.2935245219542126,0.1269736816873274
387,CHEMBL253309,387,-0.6,-1.5124677564427416,-1.2782201825910156,-1.0401670450111409,-0.5610747860249756,-1.5124677564427416,-1.0840662544187691,0.39040978406537424
388,CHEMBL3098603,388,0.95,0.013263847441365993,0.013263847441365993,0.015742777069240196,0.029545328237054268,0.013263847441365993,0.1725132746050654,0.347750765852872
389,CHEMBL1094085,389,0.1,-0.1654555291117506,-0.03944723252124548,-0.1654555291117506,-0.1513718227397282,-0.14566350302096176,-0.09456560275090613,0.09728181901989381
390,CHEMBL402363,390,-2.25,-0.6833436216792858,-0.6833436216792858,-0.6833436216792858,-0.6171381154753389,-0.6833436216792858,-0.9334187670320803,0.5892891065859737
391,CHEMBL1822043,391,0.47,0.40125717507885256,0.40942458531603054,0.41802171724948833,0.40125717507885256,0.40125717507885256,0.4168696379670127,0.02453174289808966
392,CHEMBL242039,392,0.57,0.46061731964724584,0.5898466572251794,0.5898466572251794,0.5898466572251794,0.5898466572251794,0.5650006580913272,0.047240818254430814
393,CHEMBL2413294,393,1.0,0.9299549831186698,0.8922071636011616,0.9299549831186698,0.9299549831186698,0.8922071636011616,0.9290465460930554,0.035942427574250695
394,CHEMBL4575045,394,-0.45,-0.07807077237155499,-0.07807077237155499,-0.13621818723024265,-0.07807077237155499,-0.4784258128232452,-0.21647605286135882,0.17656939175545447
395,CHEMBL1094159,395,-1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5833333333333334,0.18633899812498245
396,CHEMBL4106624,396,0.19,1.53300283286119,1.53300283286119,1.53300283286119,1.53300283286119,1.5089457831325301,1.3051595190962149,0.49879185654779884
397,CHEMBL3968861,397,-0.52,0.002443742597710224,0.002443742597710224,0.002443742597710224,0.002443742597710224,-0.057542756261723504,-0.09462796431181379,0.19148905387817175
398,CHEMBL4277951,398,2.39,1.4984279736999404,1.4876688583383146,1.4876688583383146,1.4876688583383146,2.021388012618296,1.7288037602221966,0.35362341975183326
399,CHEMBL3656013,399,0.92,0.6468122955650278,0.6419699346119905,0.6468122955650278,0.6419699346119905,0.6419699346119905,0.6899223991610045,0.10291661757697602
400,CHEMBL4070647,400,0.33,0.3527485380116959,0.30415617128463474,0.30415617128463474,0.30415617128463474,0.22053824362606234,0.3026258825819438,0.04083917382375058
401,CHEMBL3771366,401,0.04,0.21237444575151562,0.21237444575151562,-0.07170123931340712,0.21237444575151562,0.21237444575151562,0.1362994239487759,0.11231465527668494
402,CHEMBL2417783,402,1.35,0.6818078492325627,0.9149999999999999,0.7011346797929565,0.6818078492325627,1.098201304753029,0.9046586138351852,0.25054659779593264
403,CHEMBL2023527,403,0.92,-0.0906546004918963,-0.0906546004918963,-0.08058343057176197,-0.09425362200879046,-0.0906546004918963,0.07886652432395976,0.3761898085545548
404,CHEMBL4096623,404,-0.62,-0.32034693540393194,0.08869687905638016,-0.30280273962778353,-0.3047307688014061,-0.30280273962778353,-0.29366438406742085,0.20562770252137952
405,CHEMBL4456445,405,0.81,0.9206392980083261,0.930489366242265,1.2605863223252045,1.2605863223252045,1.0026515699815672,1.0308254798137613,0.17192347211324363
406,CHEMBL3884279,406,0.4,0.5694521897405452,-0.4135929782513643,0.5694521897405452,-0.4135929782513643,-0.4135929782513643,0.04968757412116628,0.4667111736475473
407,CHEMBL3942555,407,0.67,1.953021388363153,1.953021388363153,1.953021388363153,1.8101097312041952,1.7387611604468176,1.6796558427900787,0.45900303938303877
408,CHEMBL3655959,408,0.9,0.8926081970851519,0.9593696513470682,0.8926081970851519,0.8926081970851519,0.9543721713110156,0.9152610689855899,0.02957364650508152
409,CHEMBL343717,409,0.33,0.8039737546184227,0.40900276643393496,0.8039737546184228,0.8039737546184227,0.7729111988788381,0.6539725381946735,0.20273788265145207
410,CHEMBL3745788,410,0.32,0.08353561040346709,0.08353561040346709,0.08353561040346709,0.03299091195282737,0.08353561040346709,0.11452222559444929,0.09372757701868657
411,CHEMBL515285,411,-2.01,-0.037238467724248867,-0.037238467724248867,-0.037238467724248867,-0.037238467724248867,-0.037238467724248867,-0.36603205643687414,0.7352048149275375
412,CHEMBL404172,412,-2.15,-0.24472056247593138,-0.30585149841265324,-0.79567233099372,-0.03613859520928003,-0.30585149841265324,-0.6397057475840396,0.7128041137275393
413,CHEMBL3339014,413,0.28,0.08548324831104373,0.08548324831104373,0.024218387246556283,0.08548324831104373,0.08548324831104373,0.1076918967484552,0.08024006220541664
414,CHEMBL4113837,414,2.43,2.218810074218274,2.218810074218274,2.218810074218274,2.218810074218274,2.218810074218274,2.254008395181895,0.07870583836851248
415,CHEMBL260080,415,0.78,1.0246018237082066,0.9878869838203331,0.9878869838203331,0.9878869838203331,1.0296125258925306,0.9663125501769562,0.08515990962979732
416,CHEMBL2018451,416,3.56,3.273663672963765,3.226086956521739,3.3220501703313716,3.273663672963765,3.273663672963765,3.3215213576240674,0.1101900943591288
417,CHEMBL2417781,417,0.52,0.298493980212517,0.3806715623534778,0.3806715623534778,0.3806715623534778,0.3612646888373189,0.3869622260183782,0.06621273868770518
418,CHEMBL4078014,418,0.57,0.7583059124220478,1.1353179332852967,0.9602583380050224,0.9602583380050224,0.4526209677419355,0.8061269149098873,0.23765834744320682
419,CHEMBL4637992,419,0.44,0.3978440707678011,0.3978440707678011,0.3978440707678011,0.3978440707678011,0.3978440707678011,0.4048700589731676,0.01571058723631121
420,CHEMBL2047675,420,-0.4,-1.170955937266617,-0.8147495542227265,-1.170955937266617,-1.170955937266617,-1.170955937266617,-0.983095550548199,0.2914066160138606
421,CHEMBL2047691,421,-2.38,-2.987041320617292,-2.987041320617292,-2.8586647462165784,-2.856575458071636,-2.987041320617292,-2.842727361023348,0.214880562747206
422,CHEMBL4438057,422,3.43,2.8164441658810935,2.8164441658810935,2.694347960582826,2.8164441658810935,2.876148165766057,2.9083047706653606,0.23954560744037165
423,CHEMBL3356923,423,0.3,0.7,0.7,0.7,0.7,0.7,0.6333333333333333,0.14907119849998596
424,CHEMBL270224,424,-0.13,-2.4115423303361645,-2.475960559388524,-2.8388064218238704,-2.022992091837176,-2.838806421823871,-2.1196846375349345,0.9322535538373065
425,CHEMBL2018450,425,3.59,3.223283859263415,3.223283859263415,3.406516438049599,3.309216768768599,3.4159545118403973,3.361375906197571,0.12789635813621747
426,CHEMBL3287264,426,-0.03,-0.4435305534317474,-0.35413735770664306,-0.35413735770664306,-0.09949525631781252,-0.35413735770664306,-0.2725729804782482,0.15164777397353774
427,CHEMBL3692679,427,0.33,0.26925831105756554,0.26925831105756554,0.26925831105756554,0.26925831105756554,0.25402791826825816,0.2768435270830867,0.024414151043923662
428,CHEMBL2047683,428,-0.42,-1.3918837026009283,-0.9314464985308523,-1.3439460548209128,-1.3439460548209128,-1.3918837026009283,-1.1371843355624225,0.3586841184579237
429,CHEMBL2178345,429,0.71,1.0863264529629981,1.1332268429930399,1.0958025211189768,1.3708551630894033,1.0863264529629981,1.080422905521236,0.1935021607563214
430,CHEMBL497331,430,0.8,0.3640560373582388,0.5631543455974485,0.3640560373582388,0.5631543455974486,0.7194071490845685,0.5623046524993239,0.16319045285811612
431,CHEMBL4577858,431,-0.06,0.21736612021857923,0.1797616580310881,0.21736612021857923,0.18588138264726364,0.1884663212435233,0.15480693372650559,0.0972030832972483
432,CHEMBL4159465,432,2.29,2.2302186727767923,2.2302186727767923,2.1813560559250798,2.2302186727767923,2.1492857606057636,2.218549639143537,0.044148425051268154
433,CHEMBL1631915,433,0.88,0.3644392668755381,0.3644392668755381,0.3644392668755381,0.4788611103025549,0.3644392668755381,0.4694363629674512,0.1883033397945377
434,CHEMBL3770119,434,1.52,0.7073397147552388,0.7073397147552388,0.7073397147552388,0.7073397147552388,1.0289515894724441,0.8963850747489,0.30260591764493927
435,CHEMBL3335369,435,-0.21,0.12,0.12,0.12,0.12,0.12,0.065,0.12298373876248844
436,CHEMBL3692630,436,1.25,0.8307743543040328,0.7261458601681305,0.8307743543040328,0.8307743543040328,0.6564658571594835,0.8541557967066188,0.18876818450071942
437,CHEMBL3891420,437,0.03,1.9360627433549749,1.8931499306336046,1.8448975933146825,1.8448975933146825,1.8448975933146825,1.5656509089887711,0.6875827686681247
438,CHEMBL3356916,438,0.3,0.5656100855470508,0.46941176470588236,0.46941176470588225,0.46941176470588236,0.46941176470588236,0.4572095240617633,0.07859293319906874
439,CHEMBL4225451,439,0.56,0.41807644882860673,0.41807644882860673,0.41807644882860673,0.3823238051151487,0.41807644882860673,0.43577160007159593,0.05706989230251942
440,CHEMBL3918458,440,1.73,1.66287757613773,1.66287757613773,1.66287757613773,1.66287757613773,1.66287757613773,1.6740646467814413,0.02501505042843164
441,CHEMBL3670667,441,2.12,1.5307262145279974,1.1554429809185156,1.3400217378650325,1.1554429809185156,1.019936226124856,1.3869283567258195,0.3656333024863586
442,CHEMBL1091474,442,0.58,0.2772395128552097,0.2772395128552097,0.2772395128552097,0.2772395128552097,0.2772395128552097,0.32769959404600807,0.11283217169278371
443,CHEMBL4438671,443,0.45,1.5446676615573376,0.8208735981839069,0.8208735981839069,0.40238699403034195,0.8208735981839069,0.8099459083565668,0.3732379990101729
444,CHEMBL4104247,444,3.01,2.6833124018838306,2.6833124018838306,2.5292181340341657,2.552378449408673,2.6833124018838306,2.6902556315157216,0.15669730875772123
445,CHEMBL227170,445,0.62,0.6393130290205561,0.5615233148283201,0.5615233148283201,0.5615233148283201,0.5615233148283201,0.5842343813889728,0.032598586566606344
446,CHEMBL494526,446,-0.36,0.17835891011587848,0.17835891011587848,0.2383444338725024,0.1875456728259735,0.17835891011587848,0.10016113950768522,0.20689112587786157
447,CHEMBL3914736,447,2.42,2.099049176328174,2.2381577401713315,2.099049176328174,2.123687948099676,2.099049176328174,2.1798322028759216,0.11818933155129602
448,CHEMBL4442777,448,3.12,3.014633469774365,2.949542537384212,3.028314936016411,2.8247710865675324,2.949542537384212,2.981134094521122,0.09044097787322729
449,CHEMBL566637,449,-0.95,-0.5786486616574594,-0.44048777177044873,-0.5786486616574594,-1.1648370781140367,-0.40938037886917295,-0.6870004253447629,0.2765315626844539
450,CHEMBL3771326,450,2.52,2.0977465210234922,2.0977465210234922,2.221060291060291,2.221060291060291,2.221060291060291,2.2297789858713095,0.14102093668854568
451,CHEMBL2018296,451,2.63,2.7855965462536223,2.7886828039933977,2.7886828039933977,2.830283030473593,2.7886828039933977,2.768654664784568,0.06391866961516726
452,CHEMBL3940062,452,2.27,1.874968313902503,1.9710586177869718,2.0374854038544945,1.874968313902503,1.874968313902503,1.9839081605581625,0.1417085288611527
453,CHEMBL3771189,453,2.38,2.2244048376830046,2.2244048376830046,2.237081371889711,2.3043292287751136,2.2244048376830046,2.2657708522856397,0.05844024635294554
454,CHEMBL1095972,454,-0.9,-0.6910165458469371,-0.6910165458469371,-0.6926554013277005,-0.7622600068163744,-0.6910165458469371,-0.7379941742808144,0.07693180448543081
455,CHEMBL4096845,455,2.86,2.7462654157524398,2.7462654157524398,2.7462654157524398,2.942316623034521,3.0479727364853826,2.848180934462871,0.11552654903418003
456,CHEMBL4102456,456,-0.35,-0.5437839387084645,0.0982700227632419,-0.5406363500396069,-0.5437839387084645,-0.5704972658203795,-0.4084052450856122,0.23823821040452814
457,CHEMBL3656000,457,0.75,0.6619912069210041,0.7570396568212796,0.7633965514231343,0.6619912069210041,0.6619912069210041,0.7094016381679045,0.04756803099274425
458,CHEMBL3352992,458,-0.87,-0.7373722579313093,-0.6186514138095172,-0.8201290448185395,-0.7373722579313093,-0.7785536858265819,-0.7603464433862096,0.07859439482847479
459,CHEMBL2413311,459,1.22,0.633892996152214,0.9054626657836194,0.9054626657836194,0.5631933679999995,0.9054626657836194,0.8555790602505119,0.2140490004956241
460,CHEMBL3415619,460,2.4,2.010133779264214,2.010133779264214,2.010133779264214,2.010133779264214,1.9092877894911595,2.0583038177580026,0.1571853831590547
461,CHEMBL1800241,461,0.16,0.8427553792584467,0.951405793397119,0.9644807248458208,0.951405793397119,0.9644807248458208,0.8057547359573878,0.2918859842415452
462,CHEMBL467793,462,0.98,0.5701620718085407,0.5701620718085407,0.4219229016677298,0.5701620718085407,0.5872108301811666,0.6166033245457531,0.17189720735347544
463,CHEMBL4636452,463,1.0,0.4065173550354041,0.3773293162533669,0.37935612960574827,0.3843292089241808,0.08709798560611902,0.4391049992374698,0.2738493027547472
464,CHEMBL481311,464,0.42,0.4255343199345829,0.7256195069327666,0.5560414629062516,0.5560414629062516,0.7256195069327666,0.5681427099354365,0.12394500053790644
465,CHEMBL4237899,465,-0.93,-0.68,-0.68,-0.68,-0.6471991247264769,-0.6130029195050744,-0.7050336740385919,0.10352487398231883
466,CHEMBL475203,466,0.09,-0.04904429509302746,-0.09725241670464631,-0.04904429509302746,-0.04209076695722943,-0.04904429509302746,-0.03274601149015969,0.05789629557864045
467,CHEMBL3892568,467,2.23,2.2435044761331873,2.2101009741559534,2.2101009741559534,2.2101009741559534,2.2101009741559534,2.2189847287928335,0.013154458022506858
468,CHEMBL2047540,468,-2.61,-1.9678192252510762,-2.091621980770734,-2.0360165715625733,-1.9678192252510762,-2.0325412334870627,-2.1176363727204204,0.22431080374869375
469,CHEMBL4536605,469,3.36,1.8021772719419582,1.8021772719419582,1.921982366969628,1.921982366969628,1.8021772719419582,2.1017494249608553,0.5652517616745529
470,CHEMBL482270,470,0.84,0.6376175992077526,0.7644528160512843,0.7644528160512843,0.8345510124095372,0.7644528160512843,0.7675878432951905,0.06664499980254428
471,CHEMBL3339028,471,0.12,0.08524236688338407,0.08524236688338407,-0.10763064768331826,-0.05002274450341169,-0.1800852272727273,-0.007875647615448183,0.11186128883714318
472,CHEMBL3652235,472,2.0,2.0990365149583865,2.0290884191918637,2.0990365149583865,2.0990365149583865,2.0990365149583865,2.070872413170902,0.04070558442337387
473,CHEMBL4552452,473,3.06,3.1524847693289644,3.1524847693289644,3.0256274624017903,3.0550766353592307,3.0550766353592307,3.0834583786296967,0.05005836980927119
474,CHEMBL3675760,474,0.78,0.21851611868651638,0.4308821991350345,0.4308821991350345,0.4308821991350345,0.261031326317755,0.4253656737348958,0.18057746153553492
475,CHEMBL3774691,475,0.53,0.65808935706502,0.5876728462377317,0.65808935706502,0.3832455125811651,0.7365833489945499,0.5922800703239145,0.11334360787878602
476,CHEMBL4532304,476,2.76,2.0116199913830246,2.0116199913830246,2.2204194735386795,2.0116199913830246,2.0116199913830246,2.1711499065117965,0.27415661525244256
477,CHEMBL3339025,477,0.24,-0.8183123706416175,-0.30072859100756,-0.7941654840501016,-0.7941654840501016,-0.7941654840501016,-0.5435895689665804,0.39514376131319956
478,CHEMBL2047701,478,-3.6,-2.640324189526184,-2.640324189526184,-2.640324189526184,-2.640324189526184,-2.7113659793814433,-2.8121104562476966,0.35330852157609755
479,CHEMBL3339029,479,0.22,-0.0949313815187557,-0.1840853658536585,-0.0949313815187557,-0.19364864864864867,-0.18577656675749316,-0.08889555738288529,0.14428534659992354
480,CHEMBL4534004,480,-0.11,0.09272939855953607,0.0710607052661117,0.21353679285410465,0.09272939855953607,0.09272939855953607,0.0754642822998041,0.09519686828604772
481,CHEMBL3934705,481,0.61,-0.11540055248618786,-0.0005617423869123768,-0.054256238003838754,-0.04457542988831768,-0.054256238003838754,0.05682496653848409,0.24963893586885783
482,CHEMBL4551593,482,2.43,2.3762680539998815,2.3762680539998815,1.220082171728933,2.3762680539998815,2.376268053999882,2.1925257312880766,0.43533233845925823
483,CHEMBL2046622,483,0.35,0.5700085088768283,1.0565789473684213,0.5700085088768283,0.5700085088768283,1.1299924069855733,0.7077661468307466,0.2842749551770008
484,CHEMBL1934895,484,0.53,-0.039572125977448504,-0.039572125977448504,-0.1019179830860061,-0.039572125977448504,-0.039572125977448504,0.04496558550069998,0.21810535092675404
485,CHEMBL4237803,485,-2.46,-0.4547649512525128,-0.4547649512525128,0.11622437191267863,0.11622437191267863,-0.4547649512525128,-0.5986410183220301,0.8707107517243475
486,CHEMBL4069885,486,0.59,0.24541918755401898,0.24541918755401898,0.1988875912408759,0.1988875912408759,0.24541918755401898,0.28733879085730146,0.1369445121026539
487,CHEMBL3314861,487,0.82,0.6854790164942582,0.8125314842125342,1.1340943735721651,1.1340943735721651,0.8455483451481748,0.905291265499883,0.16954219871327142
488,CHEMBL4102051,488,0.19,0.1479165823169189,0.1829684895720461,0.15491022511349817,0.08248853829557715,0.1127683107143893,0.14517535766873826,0.0376822357602578
